id,x,y
20259,326540.927289228,7376376.252874994
20260,326535.1956631327,7376376.284081772
20261,337606.74166174885,7376376.527343471
20262,341463.8267143592,7376378.112351609
20263,339539.11410970055,7376378.15462987
20264,343818.882391775,7376379.050929746
20265,318789.6975488998,7376379.372882376
20266,337548.90018210094,7376379.468659809
20267,341457.5180796012,7376379.671500098
20268,331152.05169145856,7376380.104076677
20269,325343.7867707163,7376380.309638122
20270,343441.50918497704,7376380.313548466
20271,326437.9910660116,7376380.350247331
20272,342223.1564708175,7376380.51422666
20273,327772.64605856314,7376381.113713658
20274,337485.4083187543,7376382.501555767
20275,318358.9776735613,7376383.317207703
20276,327557.79875531513,7376383.525561913
20277,343003.84753845446,7376383.727622321
20278,326362.3219436696,7376383.776181015
20279,355562.3633219898,7376384.01570099
20280,326346.9146063141,7376384.477986165
20281,342799.4294916773,7376384.517045532
20282,350444.57154786773,7376385.167654457
20283,350161.951064148,7376218.260220579
20284,342432.9182647681,7376385.372721343
20285,339766.3580252789,7376385.60388221
20286,327903.19512810465,7376385.7740114415
20287,336122.66444410104,7376386.034111888
20288,335768.31197828706,7376386.260934446
20289,355753.7016274352,7376386.7153752595
20290,343914.21527935006,7376387.452068147
20291,344183.2853424596,7376388.1383685265
20292,312628.4037955534,7376388.143596095
20293,318526.3293816149,7376388.621967506
20294,338592.8387397565,7376389.428351479
20295,336073.75432347134,7376389.945343009
20296,357761.74925316405,7376389.960458587
20297,357751.9671047684,7376390.362959465
20298,341040.284758023,7376390.680935926
20299,341089.3694263613,7376391.074285707
20300,327491.746830144,7376391.258239321
20301,318378.19505296275,7376392.008867717
20302,327655.6039011516,7376392.3623956675
20303,341314.35981871374,7376392.837383449
20304,341236.3500519693,7376393.003456362
20305,343662.66708171275,7376393.040705454
20306,310844.32823911496,7376393.788879557
20307,325024.4180326164,7376262.403965735
20308,324966.81410357915,7376394.001091422
20309,354922.6564724054,7376394.902325377
20310,354911.1481415648,7376389.460525865
20311,341402.70269702934,7376395.153839127
20312,354878.20673515275,7376395.266513994
20313,338010.2530308403,7376395.344276234
20314,336067.5227848552,7376395.4458925985
20315,326225.29368418176,7376395.538638944
20316,343477.49720390607,7376396.129019957
20317,357654.9625823321,7376396.333618524
20318,357607.2494683247,7376384.348467591
20319,355371.925251551,7376396.361500792
20320,354434.786860873,7376397.139823014
20321,338340.14458632097,7376397.271305242
20322,336902.85872626305,7376397.5771055715
20323,338077.281757473,7376397.91939208
20324,335997.0535698952,7376398.603963587
20325,343416.21057597734,7376399.211516084
20326,341679.0924176229,7376400.086376836
20327,333396.7725981036,7376400.530782523
20328,341573.73886298575,7376400.753469658
20329,333263.9630633453,7376401.099485371
20330,337682.2219939064,7376402.080347626
20331,327834.1962929042,7376403.829188415
20332,342746.7832645485,7376404.192050308
20333,334829.0843561236,7376404.336050196
20334,328291.2479708651,7376404.456840279
20335,310861.08060147427,7376405.881449998
20336,337667.9735786272,7376405.97459918
20337,311715.5608707657,7376371.860086843
20338,311842.0522469068,7376406.120838332
20339,311992.7255786229,7376219.8565326175
20340,310318.9437026381,7376406.61859356
20341,354566.2172855735,7376407.460510147
20342,335123.63923701365,7376407.87224908
20343,337779.8624364212,7376409.285166322
20344,311630.82127038576,7376409.363509863
20345,354942.77996594086,7376410.629732026
20346,327296.7007460147,7376411.035827242
20347,335792.074626958,7376411.272105695
20348,355897.61066977866,7376411.588925394
20349,328133.3157549603,7376412.013739089
20350,310412.8559770808,7376412.098606767
20351,310304.34565308504,7376287.429319304
20352,344611.77881660964,7376414.094257254
20353,325839.4195150826,7376414.418285032
20354,348765.2023215685,7376414.450988506
20355,348755.6020001136,7376304.345840986
20356,337797.8113838509,7376414.61354997
20357,343123.1359969508,7376415.462217887
20358,331389.17327235267,7376415.665707304
20359,331399.3430101788,7376379.433629055
20360,336913.10657931864,7376415.778217211
20361,311113.2639857102,7376416.5635143155
20362,343765.58119103964,7376417.106924949
20363,310190.87140913215,7376417.794122424
20364,344228.8046643529,7376418.540234439
20365,343291.9876841493,7376419.323492387
20366,331423.0010957271,7376419.879595275
20367,341816.40610599704,7376421.651091211
20368,338878.67205644865,7376422.129705869
20369,338784.9738887716,7376417.124678994
20370,342737.60316984914,7376422.333168478
20371,354552.9495836869,7376422.942550361
20372,336104.21495907195,7376423.282733184
20373,325279.41811279114,7376423.4181353375
20374,326163.77929110266,7376423.655014131
20375,336792.3006531168,7376423.724018784
20376,310511.9402303286,7376423.748838253
20377,310449.42586477194,7376355.353106442
20378,326835.3568000514,7376423.760762658
20379,340742.1121829031,7376423.972263645
20380,331508.85045462474,7376424.708263327
20381,331439.0348692024,7376416.986726938
20382,332945.230386327,7376424.759019383
20383,336149.341853858,7376424.799926267
20384,336032.875074191,7376424.969209895
20385,318352.4216513578,7376425.580114681
20386,338206.1039151773,7376426.312680275
20387,355038.161483489,7376426.532860636
20388,326158.42022702284,7376426.636726026
20389,342952.2346530529,7376426.683111747
20390,344091.47099926416,7376428.107859406
20391,327366.3367900243,7376428.666008848
20392,343298.0315540042,7376429.046114175
20393,318344.161129307,7376430.450056462
20394,336028.44684581645,7376430.611938629
20395,354839.91144895274,7376430.720495778
20396,331063.4858767623,7376430.841356402
20397,312415.10293933377,7376430.936944474
20398,335975.38200601004,7376432.18332772
20399,335691.6543804351,7376432.53044871
20400,327013.4652205137,7376433.958159791
20401,354689.119353923,7376434.505622378
20402,344390.8963282062,7376435.606109555
20403,343505.5674308315,7376436.057878669
20404,355104.4741363125,7376436.209387848
20405,357840.9560217662,7376436.583776029
20406,357814.454528478,7376345.105397761
20407,337012.7052766746,7376436.58853977
20408,341939.0203361697,7376437.184682257
20409,341088.8536884068,7376437.262885842
20410,346000.1277788253,7376437.303703033
20411,334875.93330037966,7376437.364241865
20412,341039.0487222709,7376437.44863923
20413,337014.67872370314,7376437.92865525
20414,310948.19976053666,7376438.031065353
20415,311342.66247222945,7376438.265625396
20416,357452.9493791759,7376438.360810433
20417,346039.4229764547,7376438.606438708
20418,356152.3398917848,7376438.976957466
20419,335537.2946177032,7376439.798162173
20420,338146.1243329244,7376439.94232249
20421,346081.01162933744,7376439.988755791
20422,310752.5828995034,7376440.389868922
20423,328200.45276330505,7376440.951882062
20424,336020.07672687154,7376441.271589478
20425,310349.67765692715,7376441.424724775
20426,327747.9793010773,7376441.98176789
20427,343270.5366359195,7376442.615221151
20428,341241.93253327627,7376442.935642906
20429,345218.5024017263,7376443.178953331
20430,345224.6204844713,7376228.933964064
20431,354728.7368650148,7376443.24112973
20432,326132.32588676084,7376443.469784581
20433,354802.3009055983,7376443.56726513
20434,344161.1185244266,7376444.061490169
20435,342728.5839083325,7376444.451954897
20436,310770.2957399655,7376444.519755045
20437,328182.21703575086,7376444.557248839
20438,335204.96253776364,7376347.814305582
20439,335239.0732765952,7376444.834384077
20440,335712.57703861315,7376445.370993795
20441,335676.38471493404,7376445.504121118
20442,340717.999537115,7376445.946592508
20443,339765.1382020591,7376446.238047304
20444,354516.8329193238,7376446.435019363
20445,327888.1468478758,7376446.534749545
20446,341335.2325935839,7376447.023330552
20447,341385.03997318354,7376447.545392165
20448,354778.78741543647,7376447.695413982
20449,334891.87807925604,7376448.48809135
20450,354942.17729105894,7376448.498211996
20451,356169.4002892878,7376449.079679273
20452,341477.8143672943,7376449.344950666
20453,338298.32617156673,7376449.401962317
20454,346218.02496813145,7376449.824287304
20455,336127.96059007663,7376449.854743287
20456,311497.2877839692,7376450.918584874
20457,343717.166239718,7376451.172975649
20458,328957.52195810154,7376451.440623678
20459,333185.2561711911,7376451.862704469
20460,343700.4006404532,7376452.277196561
20461,340705.34616321884,7376452.331018329
20462,335738.0834122393,7376452.360185497
20463,326126.57923500706,7376452.416759951
20464,325230.38906414993,7376452.799612591
20465,360784.8525427142,7376452.884982664
20466,311507.4703415716,7376453.753503697
20467,355170.34242407046,7376454.663176996
20468,344405.51596317254,7376454.9002715
20469,311486.66664651595,7376455.156022453
20470,335989.1201157281,7376455.463890902
20471,345209.58020081185,7376457.514415258
20472,335417.05924126133,7376457.518641097
20473,329027.93514635414,7376457.763501128
20474,335659.33094226755,7376458.435434672
20475,354890.2754520634,7376458.898933728
20476,355238.12585816346,7376458.993742
20477,326751.2714803731,7376459.05332795
20478,311061.168262478,7376459.628006065
20479,344175.8166934336,7376459.812764144
20480,332799.56654429995,7376460.273978509
20481,335990.58180152066,7376460.57507133
20482,311422.9103191942,7376460.852372995
20483,336502.6907168422,7376461.189676294
20484,311514.2399097746,7376462.592029048
20485,334718.12232569326,7376462.836357846
20486,335714.52824388817,7376463.988639297
20487,357232.75549538154,7376464.75783806
20488,357406.90867014416,7376464.763870767
20489,327566.0954906689,7376466.327315794
20490,341694.47638781,7376466.804215345
20491,311164.5782322288,7376467.286978509
20492,335537.75718987454,7376467.381128184
20493,335643.45596568845,7376468.12391035
20494,346170.0756705459,7376468.442587368
20495,310717.4784688977,7376469.296948658
20496,344464.6346641658,7376469.499187591
20497,346315.6676585935,7376426.958683462
20498,346339.8806108413,7376469.786622421
20499,311481.0247613853,7376470.22472303
20500,344529.79500055965,7376470.307819971
20501,333081.4855053965,7376470.462063807
20502,341733.15280744806,7376470.670207045
20503,338060.0725859143,7376470.713408654
20504,343465.25058944616,7376471.794139602
20505,333358.97124585696,7376472.408973237
20506,343234.6577536473,7376472.418293199
20507,328898.07703763526,7376444.6485671075
20508,328919.34677585214,7376472.599658694
20509,318444.4963197643,7376472.676421486
20510,327514.60029191896,7376472.815282944
20511,311226.88108746056,7376472.993023138
20512,311759.11400083825,7376473.046050068
20513,342804.22954119183,7376473.30201606
20514,331326.08256288804,7376473.390026942
20515,331346.87115529645,7376378.09321872
20516,342708.9867930449,7376473.477707513
20517,355852.38559148647,7376473.632655343
20518,331372.65209979564,7376474.573335608
20519,311513.6220338661,7376474.834917177
20520,327804.50179451425,7376475.048970264
20521,327114.3715064991,7376475.287832696
20522,327863.5337661719,7376475.383432156
20523,338876.55622060504,7376475.87639633
20524,338782.8787115179,7376470.816233221
20525,331267.1656274386,7376476.415804057
20526,335632.5562894,7376477.004813622
20527,335664.7069601547,7376369.970724345
20528,335623.6406838307,7376477.269369537
20529,346078.9541004589,7376477.289174842
20530,345998.6915623108,7376477.534474953
20531,357313.40296369884,7376477.765611112
20532,357304.4568830384,7376317.366041321
20533,342205.41154764686,7376478.280132986
20534,331274.8554339269,7376387.72296829
20535,331250.8471152801,7376478.352676876
20536,311484.56869240943,7376478.489698861
20537,331449.0128290784,7376478.959864636
20538,327930.4669421343,7376479.344474118
20539,355667.43602975924,7376480.499684039
20540,326160.6529846508,7376481.201229718
20541,331218.8942610864,7376482.145716512
20542,335716.5260515856,7376482.9944494255
20543,341817.59911190905,7376483.4297131235
20544,336095.3066221969,7376483.432141677
20545,311503.52806223,7376484.030527768
20546,340829.1774019692,7376484.267478333
20547,326692.00027779024,7376484.717648934
20548,342879.9074177016,7376485.063274622
20549,330869.19924697094,7376478.065461698
20550,331030.7486883616,7376485.38449454
20551,346124.8294271277,7376486.004049744
20552,310389.22609473765,7376486.204268604
20553,331184.0413641315,7376486.270465185
20554,336077.159085596,7376486.693858394
20555,342259.51733012404,7376486.7424062975
20556,343003.2706005322,7376487.062227792
20557,331519.4551091669,7376487.187005078
20558,355476.9817218948,7376487.198831433
20559,331175.49398803804,7376487.289723343
20560,357310.4930612445,7376487.504549094
20561,342816.87674034387,7376488.113328602
20562,339756.616737702,7376488.428996454
20563,335530.523015365,7376488.45318339
20564,341020.3782364335,7376488.621619296
20565,355018.6448768806,7376488.886257504
20566,331070.1783145815,7376489.332118279
20567,355104.9011690207,7376489.459401034
20568,339030.14348228555,7376490.083877391
20569,326869.4338509487,7376490.85493949
20570,325903.59418502543,7376491.0912147
20571,310662.23051411565,7376491.184449845
20572,344083.91584319994,7376491.652296345
20573,335622.2609710852,7376491.95078836
20574,342410.8905951679,7376492.661132416
20575,327998.7848887965,7376492.957558918
20576,333777.4060851233,7376493.220489342
20577,333892.54859101214,7376458.343530096
20578,326073.90656310786,7376493.26520107
20579,341231.53023032006,7376493.401843245
20580,350740.8425638871,7376493.447568436
20581,335906.27664969955,7376494.199832831
20582,344527.8151859092,7376494.263830334
20583,342820.0598235894,7376494.560219
20584,309304.1241686158,7376494.735239656
20585,342866.68858889025,7376494.799128165
20586,329020.0236316733,7376494.82947122
20587,342815.46903286874,7376495.695546377
20588,335908.2009686809,7376496.270524316
20589,342839.35733758286,7376496.961965202
20590,339776.10786625184,7376497.293803834
20591,327917.4744122159,7376497.443430424
20592,335992.02627630066,7376497.904301037
20593,331534.9404721046,7376498.165400936
20594,341928.8920791615,7376498.297330524
20595,341343.0732970303,7376498.430964122
20596,339177.20536134206,7376498.70198985
20597,343762.7106114691,7376499.086136239
20598,335718.264810374,7376499.660421909
20599,343189.24140018225,7376499.670709334
20600,337114.17264021654,7376499.915079689
20601,340861.3333505355,7376500.634570143
20602,337654.8809633171,7376500.754429813
20603,337611.55755696073,7376501.189207383
20604,345999.25375671685,7376501.439963901
20605,337553.4314200133,7376503.09739055
20606,344523.5076605771,7376503.243767616
20607,341503.41158890724,7376503.30530941
20608,327788.41595224105,7376503.732845074
20609,346077.4636166282,7376504.384596347
20610,310228.2604486458,7376504.460722234
20611,335576.6473875232,7376504.569730886
20612,339378.03324283846,7376504.956413273
20613,338263.38706925977,7376505.518710747
20614,335771.8905019695,7376490.90837499
20615,335791.64804216847,7376505.795636338
20616,311317.16286577843,7376505.934663988
20617,341596.8478803914,7376506.152365259
20618,340821.8960898593,7376506.636908486
20619,337491.4586490765,7376507.022293292
20620,344210.0888567092,7376507.326566504
20621,336047.0052909329,7376507.451964385
20622,338445.05878252443,7376507.75168989
20623,335837.0601515928,7376508.269490888
20624,335622.39087983314,7376508.399208702
20625,311888.3248714842,7376508.449244968
20626,343751.13764738664,7376508.497141849
20627,318404.9140378497,7376508.700187235
20628,334553.8561442569,7376508.844647028
20629,334529.2836139053,7376493.313743344
20630,346365.7203446813,7376509.220675189
20631,342079.5238988744,7376509.593909774
20632,342504.0086315004,7376509.77460488
20633,326633.7437358843,7376509.939746767
20634,335746.9611375965,7376510.429161442
20635,358037.09256108105,7376510.518932935
20636,318993.7280795714,7376511.034523885
20637,318851.235556256,7376441.448264008
20638,342085.7488852357,7376511.034920528
20639,339567.04351681285,7376511.110702287
20640,338012.7433878295,7376512.138535052
20641,354681.49552830216,7376512.636922003
20642,337832.0483227512,7376512.812781099
20643,343996.8094486352,7376514.738202112
20644,311637.10333270486,7376515.538246448
20645,310597.8373910533,7376516.707515386
20646,335720.10646128096,7376517.147135947
20647,346233.25502264034,7376517.608555721
20648,327767.73665905464,7376518.163023721
20649,327756.99701389857,7376519.121059271
20650,347431.61986643635,7376519.131298042
20651,347591.27143580746,7376510.464202385
20652,342832.52660593763,7376519.44782095
20653,327241.92955195624,7376519.724998884
20654,315720.10668482445,7376520.333024664
20655,315788.7235949412,7376371.626458851
20656,335811.6179895196,7376520.84032489
20657,351042.2074138457,7376521.061718828
20658,335922.2823311025,7376521.659351756
20659,345955.6335197501,7376420.496279942
20660,345977.0014549615,7376521.869594855
20661,335731.5497817816,7376522.404505702
20662,327555.95557686687,7376522.405647946
20663,345143.34069343563,7376522.537556456
20664,355905.5071391668,7376523.119758199
20665,333190.7698754249,7376523.152707816
20666,358166.02624855656,7376523.960743307
20667,358266.4273594832,7376429.126707642
20668,331282.29197566304,7376523.541141792
20669,344610.04795652814,7376525.323303438
20670,342797.0878763832,7376525.443373331
20671,340741.41346119065,7376525.789232956
20672,357482.38379187416,7376525.84878601
20673,357454.4615446441,7376484.776964723
20674,326839.02272118814,7376525.968303267
20675,355310.10494084936,7376526.26837934
20676,335506.0888667451,7376527.239297099
20677,333959.766635132,7376527.392686289
20678,344680.4973240392,7376527.406087141
20679,344786.803902518,7376495.683638522
20680,318514.9114989741,7376527.797584164
20681,328049.9001839338,7376527.997642702
20682,335819.4947050214,7376528.58247723
20683,327851.4597249534,7376529.544992711
20684,335721.4496437069,7376530.020850765
20685,346010.9095883984,7376530.214222988
20686,310284.16662273,7376531.39907329
20687,346202.4770735288,7376531.425138667
20688,335995.766532653,7376531.504910651
20689,358019.9469344923,7376531.946103615
20690,333830.27224726416,7376523.363925657
20691,355715.79489630647,7376532.077525929
20692,357372.6089568706,7376532.157383356
20693,338874.3408712074,7376532.158203828
20694,335250.64394554123,7376532.31741555
20695,326023.77339055296,7376532.371752637
20696,334699.1054072939,7376532.572322754
20697,310990.19082504045,7376532.697317101
20698,344650.74252749234,7376533.112513692
20699,338901.1767412033,7376533.397371463
20700,345191.7482716441,7376533.785335956
20701,327694.8548377305,7376534.222191596
20702,335717.8419215251,7376534.3326569935
20703,344289.8751509171,7376534.46326329
20704,342064.9730074983,7376534.863951929
20705,344386.61992867664,7376534.913482144
20706,334432.0322890673,7376535.089249971
20707,340805.043716928,7376535.1366894655
20708,355430.464350394,7376535.451961788
20709,355456.9118007701,7376508.01823056
20710,344847.99652582966,7376535.720040661
20711,326574.01072959974,7376535.808543869
20712,341819.7524241209,7376536.624543871
20713,318374.9269080413,7376536.6916806
20714,318600.2097896235,7376537.790973515
20715,347592.70740797464,7376537.833957484
20716,341003.39978627395,7376537.985717701
20717,342664.0196031565,7376539.163728106
20718,344365.14545332454,7376539.622731691
20719,338106.0419380367,7376540.247040723
20720,338116.75236319005,7376471.367621439
20721,343703.9077107888,7376540.438451159
20722,343051.3827507701,7376540.620553654
20723,336161.0634379685,7376540.95765661
20724,331556.3485753741,7376540.977329146
20725,327965.80105305463,7376541.466478947
20726,325842.188041823,7376541.547740925
20727,354963.50481172744,7376541.725284895
20728,344165.77776312456,7376541.99183795
20729,344763.2366801277,7376542.599729661
20730,328863.47872631345,7376543.025476362
20731,334294.4565843772,7376543.111187151
20732,335836.7441974208,7376543.430234735
20733,345235.1532488521,7376543.694939854
20734,345237.55151206814,7376452.629549791
20735,344447.6661288692,7376543.807365978
20736,327883.649786016,7376544.59097124
20737,351042.3421025565,7376544.707373225
20738,311220.3173190467,7376544.829276326
20739,327052.69601693377,7376545.328063386
20740,345950.7450851705,7376545.822815542
20741,343809.03934773896,7376546.154797063
20742,331132.71183079947,7376546.257277892
20743,341216.6533452077,7376546.477127845
20744,335933.6958381841,7376546.707905971
20745,341717.81078650244,7376546.943074936
20746,311477.48590189964,7376547.195577423
20747,336008.6215632586,7376547.210994476
20748,342802.4659333667,7376547.662697671
20749,341298.90735515766,7376548.051983857
20750,335742.944381617,7376548.195069197
20751,335712.15636022016,7376549.2422433505
20752,336012.0191029301,7376549.763474785
20753,335531.84593769256,7376549.914440948
20754,360518.0065917037,7376545.472930653
20755,343226.1520713419,7376550.925655102
20756,337969.7461033137,7376550.975953135
20757,325999.4382945411,7376551.296870908
20758,341413.1094973078,7376551.470488407
20759,357552.07170321606,7376552.25825354
20760,342191.9070179556,7376552.723770965
20761,344471.76664980035,7376552.870108577
20762,342932.79859754816,7376553.038018826
20763,341920.9919775501,7376553.309725566
20764,318735.8607585784,7376553.319322633
20765,343797.530752589,7376553.373689923
20766,326939.1353705665,7376553.478111919
20767,347886.2238311423,7376554.423179734
20768,336532.92608630937,7376554.485429804
20769,346263.3925346453,7376554.640777063
20770,343121.51936945133,7376554.701741507
20771,319097.18825253565,7376554.723990892
20772,345280.8775518304,7376555.091009638
20773,345295.99010346364,7376484.217729209
20774,345060.77886252105,7376556.631279251
20775,345104.7747340277,7376409.837818341
20776,345573.3905428415,7376557.806356783
20777,345427.8245546175,7376511.226969699
20778,344859.52140745614,7376558.413847665
20779,328095.83624464925,7376559.498411184
20780,343439.1448464235,7376532.436121801
20781,343462.36340276524,7376559.886608197
20782,318734.42932047974,7376560.1466289405
20783,355183.9098530449,7376560.359723303
20784,333157.9442825988,7376560.36587004
20785,335385.8291439377,7376560.531304349
20786,337195.1111817518,7376560.707016843
20787,337204.4616667563,7376459.805096378
20788,344510.3280567508,7376560.847285323
20789,354867.17881152127,7376561.073215034
20790,358065.6854038956,7376561.38573912
20791,344781.21560930554,7376561.530690061
20792,343212.90949200094,7376561.935178558
20793,326511.51991444826,7376562.8735839855
20794,338121.1544124158,7376563.119805704
20795,344375.055442214,7376563.551129684
20796,319085.7256147051,7376563.685911562
20797,354649.52592098434,7376563.923741701
20798,310458.55439747404,7376564.713704214
20799,327512.31092668045,7376565.094062236
20800,342284.26358239446,7376565.799051762
20801,357365.8637297135,7376565.923108533
20802,333594.3574654348,7376566.3042344
20803,337951.7768518338,7376566.635194577
20804,331499.65531605855,7376566.79023795
20805,357429.7698057303,7376550.847415745
20806,347468.7593118232,7376567.430991733
20807,327897.538047472,7376568.801171622
20808,348778.5463496046,7376569.469826877
20809,311746.9170415923,7376569.732002149
20810,342944.6475065844,7376570.022345443
20811,343313.7424627831,7376570.089487072
20812,318275.75237663,7376570.385698545
20813,347364.8697706945,7376570.669476742
20814,335649.90879240166,7376571.020829961
20815,342638.3543032864,7376571.069598292
20816,335780.62856202945,7376571.25939673
20817,335758.73383474443,7376571.310789322
20818,331249.66275954153,7376571.484905912
20819,335057.5337783126,7376571.724266071
20820,354805.3550679311,7376572.515144465
20821,325657.9655505102,7376573.273646628
20822,335946.14577387646,7376573.894628572
20823,354253.17692581285,7376574.015086591
20824,345598.9551690379,7376574.03711929
20825,333263.5781354336,7376574.039218278
20826,331203.1929289587,7376574.854466208
20827,335696.2122899359,7376574.945000802
20828,338129.6082860837,7376575.906293432
20829,355472.5909186657,7376575.927428416
20830,345134.78675833903,7376575.949127027
20831,340748.08106785174,7376576.121244069
20832,340800.2406826485,7376566.769928112
20833,345378.0144703621,7376576.138074196
20834,355674.332823907,7376576.516671383
20835,344691.61626614444,7376576.5868985
20836,355744.9831182193,7376576.6318383375
20837,344317.099359544,7376577.437990413
20838,310557.36564685777,7376578.608569576
20839,335806.524074032,7376579.028126897
20840,344800.08730985224,7376579.939571811
20841,355572.8300183052,7376580.29148821
20842,358184.7189274067,7376581.087197131
20843,358313.12412612606,7376462.772056278
20844,326922.0221720552,7376581.783409697
20845,344210.0166701637,7376582.480329327
20846,327075.54139074776,7376582.859327965
20847,332848.27276068926,7376583.208378526
20848,342398.9468344953,7376584.996931275
20849,327388.29364938755,7376585.594785277
20850,346038.99425250106,7376586.739052483
20851,336865.88627695944,7376586.9816546915
20852,344104.5291739032,7376587.096013793
20853,344119.7204201538,7376554.078579832
20854,338872.155130825,7376587.609695845
20855,338778.3061269224,7376584.153557038
20856,371573.0445111524,7376587.658603923
20857,336098.69791897386,7376588.619902019
20858,340999.75318551064,7376588.835884916
20859,335075.9878090499,7376589.100778701
20860,331154.6288494319,7376589.939692801
20861,355382.5180500429,7376589.958833327
20862,326447.6039707791,7376590.552664217
20863,346522.72959103435,7376386.023639546
20864,346663.85022943374,7376538.896436362
20865,342026.65157563146,7376591.14024681
20866,337880.43249014113,7376591.577705052
20867,355994.86109397653,7376591.737093793
20868,372023.8487757836,7376521.709061664
20869,371979.4689478604,7376592.02310021
20870,341915.7865148261,7376592.159723088
20871,331443.8433653228,7376592.214447834
20872,335962.1421800256,7376592.261108006
20873,341203.2005024366,7376593.343773263
20874,341922.28693865985,7376593.592726144
20875,343986.45708952565,7376593.724263399
20876,342034.6202638885,7376594.460856597
20877,344119.11185382307,7376594.617414155
20878,345356.1261844905,7376594.843012873
20879,345364.26271142066,7376588.207216668
20880,335965.4655974163,7376595.0564195905
20881,343858.361138192,7376595.603364876
20882,341261.7894340819,7376595.623523148
20883,325633.38440084364,7376596.503776659
20884,346690.123261434,7376597.261276375
20885,343166.84102538787,7376597.608570177
20886,328152.70785211306,7376598.493846392
20887,339776.1595407464,7376599.806119994
20888,356006.64824383054,7376599.960429201
20889,344822.2439505821,7376600.122293407
20890,342482.4558171453,7376600.588596982
20891,344880.119825176,7376601.327683153
20892,345650.9445642568,7376601.379977849
20893,346679.55170323234,7376601.834297165
20894,343846.54193680827,7376602.309508922
20895,340998.4017463112,7376602.365936831
20896,341437.03612426296,7376602.466743856
20897,348711.8181923982,7376603.726494158
20898,340972.6737130778,7376604.25489945
20899,341640.6605681833,7376604.744332861
20900,342755.69426808786,7376604.857062682
20901,343610.9635929316,7376605.544144575
20902,357929.1519929357,7376605.576734264
20903,327398.771633449,7376605.799829701
20904,341713.9059664123,7376605.808784519
20905,342523.97181003354,7376605.934078319
20906,343498.5151033653,7376605.971663514
20907,310399.8291817447,7376606.016882462
20908,325760.5894260528,7376606.426280486
20909,340805.4473520108,7376607.140426174
20910,344337.6602809885,7376607.538599938
20911,346309.9823968597,7376607.628716437
20912,334871.5083437972,7376607.66505812
20913,337009.1562952399,7376569.242025651
20914,333197.38428903,7376608.709532858
20915,341819.53382077906,7376609.108435802
20916,341800.0255584754,7376609.194927384
20917,357610.8688282417,7376609.989401184
20918,342975.12200559024,7376610.066901138
20919,325729.3115731785,7376610.680669459
20920,341249.6910485178,7376610.952079067
20921,358094.5732350005,7376611.302969969
20922,338079.3934129253,7376611.817220666
20923,344422.9017607244,7376611.929716553
20924,327285.0201510405,7376612.84274691
20925,337953.3713590484,7376612.903283947
20926,351465.935622002,7376613.2241487345
20927,351112.7534313034,7376550.368842814
20928,311024.6910336893,7376613.663602574
20929,311659.89911031723,7376613.752500397
20930,327940.81556003727,7376613.794491649
20931,327270.19711202383,7376614.139514473
20932,346714.1710926397,7376614.326735449
20933,344630.58968048263,7376615.393937223
20934,335592.83633565065,7376615.761660145
20935,336162.7018848825,7376616.266421675
20936,336225.41420693696,7376526.997715915
20937,331390.4814074831,7376616.526117549
20938,326387.55257142894,7376616.549847088
20939,334500.2209929181,7376616.739544012
20940,327462.09293199703,7376616.83074325
20941,342611.1605923837,7376616.968762387
20942,327237.3811039673,7376617.448447734
20943,356442.4178029103,7376384.150785112
20944,342003.42383774463,7376613.491694892
20945,342008.3924465701,7376617.942553885
20946,365573.3848859156,7376618.42967787
20947,310531.31750209536,7376618.444382885
20948,339968.754161438,7376618.542792611
20949,344625.1606068723,7376618.647243218
20950,357902.55377706606,7376618.694173923
20951,357818.7681783438,7376618.870637069
20952,347310.00942746084,7376619.2425485
20953,334091.1919879252,7376619.459098043
20954,345081.47972503584,7376610.067033136
20955,345124.8046127809,7376619.854277229
20956,346646.5253349524,7376620.024762684
20957,346410.2071137838,7376405.344295216
20958,346579.17989899777,7376620.454037959
20959,345127.6529703801,7376620.493777585
20960,342879.84760793764,7376620.631785363
20961,344527.127833385,7376621.307986418
20962,342765.10966018494,7376621.494016453
20963,346678.8328401624,7376621.62847415
20964,344258.7868792359,7376621.688278656
20965,346882.0298716286,7376622.42155608
20966,347445.5798945166,7376622.926817316
20967,344435.5290977219,7376623.040261769
20968,327188.12545776926,7376623.352781377
20969,347472.07212049793,7376622.8728922205
20970,341911.45849731285,7376624.407463935
20971,336024.3471075492,7376624.783240456
20972,342762.9925019788,7376624.90434369
20973,330674.62236316875,7376558.798605996
20974,330636.5370981032,7376626.680152183
20975,348008.0030356692,7376626.698705591
20976,341447.60812759027,7376626.980589629
20977,338412.1592311291,7376627.131063024
20978,327140.35612620227,7376570.362194295
20979,327137.7615289092,7376627.261180306
20980,343263.3377058096,7376627.744523179
20981,355808.17246892303,7376627.791872773
20982,327112.27934148256,7376627.877100398
20983,346739.0253056893,7376628.421538068
20984,327078.983080077,7376628.687895915
20985,326960.2162819663,7376628.65755099
20986,326917.70972325373,7376628.726894193
20987,326906.2570201624,7376628.745439424
20988,328931.5700440472,7376628.745633088
20989,345045.9355765749,7376628.913774983
20990,326803.4272489408,7376628.925933492
20991,337825.4803949315,7376629.749639909
20992,326275.6103988439,7376629.953032521
20993,326283.8039222909,7376627.027335972
20994,345169.57418212574,7376629.95581527
20995,327792.8172508497,7376630.492364836
20996,325765.3229973493,7376630.9387292415
