id,x,y
38347,685846.4892575052,7465086.829538569
38348,679376.9737575334,7465086.892581195
38349,643640.2781968908,7465086.964280116
38350,687427.5989808626,7465087.086314773
38351,687735.2808446884,7465087.348124714
38352,683248.8031133311,7465087.546344107
38353,732724.1387085002,7465087.689442427
38354,697363.9712750092,7464827.528653748
38355,698025.7442126386,7465087.731251982
38356,732741.9228477869,7465088.212834774
38357,687409.2704630569,7465088.410449596
38358,641056.564340964,7465088.620109981
38359,641079.7156400438,7464892.310768194
38360,633457.0596292606,7465088.653128711
38361,684195.3566715186,7465088.702108996
38362,649767.1860910989,7465088.822338312
38363,694502.527156244,7465089.031771284
38364,647318.1068022335,7465089.060783717
38365,633530.249007484,7465089.234587999
38366,666499.1094997004,7465089.584659906
38367,681873.2242748942,7465089.736729502
38368,650598.5893859612,7465089.991984936
38369,681036.3601793218,7465090.320542336
38370,722158.318954939,7465090.585756429
38371,687744.6209106483,7465090.920063043
38372,722230.017764695,7465090.925860583
38373,712927.6671646722,7465090.958623838
38374,687312.7073800899,7465091.248671089
38375,681199.4196128799,7465091.408887886
38376,684780.0384294996,7465091.4656762
38377,713191.0040732706,7465091.560611973
38378,681889.8984408965,7465091.617868052
38379,635831.3146268455,7465091.679787785
38380,635839.7376552867,7465079.357401813
38381,684908.7967684818,7465091.91222295
38382,664385.1009689793,7465091.945707345
38383,713323.7165697115,7465092.022362567
38384,641175.441855887,7465092.347113748
38385,724061.903125097,7465092.739768705
38386,686809.2870978881,7465092.76051884
38387,712702.8686777214,7465092.888322211
38388,734481.0550852129,7465092.89840384
38389,643531.26826517,7465093.128628192
38390,642359.5417868663,7465093.245869961
38391,642969.3921173252,7465093.259225224
38392,723658.5523967724,7465093.516601512
38393,723537.1523458501,7465081.490173267
38394,647867.443968215,7465093.608528904
38395,685845.6672353745,7465094.226964265
38396,678147.3270798977,7465094.350861609
38397,685757.6079957001,7465094.380984824
38398,712367.4495924404,7465094.887547447
38399,642427.2878719922,7465094.920753856
38400,650119.1241797674,7465095.069293736
38401,650994.3925992697,7465095.249121202
38402,642131.3952133786,7465095.485502151
38403,634897.9405223103,7465095.935328327
38404,645044.0754995644,7465096.001280438
38405,684859.712780741,7465096.171408847
38406,648786.5899324231,7465096.332067748
38407,675939.2317782464,7465096.548778669
38408,687865.2070507901,7465097.471084609
38409,682103.5770704634,7465097.546241716
38410,642445.9664676599,7465097.586889019
38411,740303.8486966109,7465097.86422332
38412,694529.2574323472,7465097.913449228
38413,724927.3858454479,7465098.287188143
38414,687318.6026157672,7465098.341336055
38415,687400.0442833863,7465098.456505749
38416,723677.3975529652,7465098.565757127
38417,725132.7826656029,7465098.891171897
38418,685844.1036936957,7465098.897895749
38419,682373.7028502487,7465099.03495071
38420,734473.0745108156,7465099.126763368
38421,723274.5585454423,7465099.1807352435
38422,723274.8855086453,7465085.904603523
38423,666677.2172130384,7465099.323701519
38424,665133.8609267874,7465099.39496841
38425,666649.4698298033,7465099.563756665
38426,674405.6158358445,7465099.59108901
38427,685094.3786650086,7465099.640754258
38428,640997.4414130887,7465099.692174789
38429,641037.9060088769,7464862.594055024
38430,684951.8944026828,7465100.069975138
38431,633642.0038625747,7465100.103941672
38432,665770.6024598032,7465100.607485026
38433,665755.4704513606,7465100.574395478
38434,687396.9154421445,7465100.647277163
38435,665822.3898923462,7465100.725014191
38436,683463.721554718,7465100.750145382
38437,665876.6497635329,7465100.848406946
38438,665893.9977687364,7465100.890232949
38439,648856.5544223795,7465101.112204094
38440,663563.7456950853,7465101.625242115
38441,677126.2553170491,7465102.1192359
38442,687726.532392757,7465102.464309266
38443,642425.8835675018,7465102.629831264
38444,637998.9240471497,7465102.779933858
38445,723319.4285521507,7465102.781775008
38446,666007.3091183249,7465103.065887953
38447,687519.9574205792,7465103.39379656
38448,681100.602699846,7465103.714700385
38449,722628.258868007,7465103.733146343
38450,639264.1228070436,7465103.755223077
38451,677771.0602518506,7465103.827814637
38452,665326.839055812,7465104.214110561
38453,665213.2547077229,7465104.229048752
38454,640527.6012971709,7465104.23083595
38455,633405.4410093501,7465104.323581802
38456,642131.797448406,7465104.428785033
38457,685781.0741370264,7465104.514035179
38458,687004.1479148818,7465104.5565954
38459,639009.1633467115,7465104.567398124
38460,676013.350702757,7465104.931816181
38461,711971.7363985963,7465105.148049929
38462,684246.7541702315,7465105.152724421
38463,684214.5339925541,7465078.7549357
38464,687310.9428410158,7465105.314311868
38465,687242.2457484761,7465102.34590352
38466,687249.9619576009,7465105.705704035
38467,687736.4430829212,7465105.719039074
38468,641596.6361044832,7465105.762519764
38469,642446.1846776288,7465106.048007781
38470,666048.4507153826,7465106.223385111
38471,681211.8382209847,7465106.29978687
38472,635783.660517836,7465106.580942457
38473,635733.9334183484,7465055.251887292
38474,667421.0934627773,7465106.65828272
38475,731587.5076189917,7465106.792368918
38476,687403.7394310273,7465107.340734951
38477,681134.6823938685,7465107.746750167
38478,650702.218034639,7465107.771122172
38479,681120.6486655995,7465107.870914127
38480,645213.1394453533,7465108.537677197
38481,677049.9513120279,7465108.707292027
38482,635504.6984259607,7465100.020425495
38483,635573.9927435713,7465108.798708297
38484,684986.5167428087,7465108.882400349
38485,684988.6831477154,7465109.222879235
38486,661867.0514606088,7465109.425061639
38487,684260.4944935283,7465109.547968253
38488,635583.3990092753,7465109.987552388
38489,684988.4345873138,7465110.172182356
38490,722703.8559110444,7465110.206010309
38491,663466.1254282482,7465110.213631932
38492,722495.0977501506,7465110.371887881
38493,637333.8705878025,7465110.420827535
38494,642861.471124704,7465110.426175873
38495,724604.4252429325,7465071.835422727
38496,641594.2993892813,7465110.483800932
38497,684169.646460413,7465110.634958729
38498,647268.4138599997,7465110.673876299
38499,639084.6422847155,7465110.714852178
38500,681891.1501479186,7465111.194771937
38501,681863.7812128933,7465111.524674506
38502,645865.6718091238,7465111.843516634
38503,642590.076695893,7465112.517452394
38504,642446.5556215579,7465112.743745188
38505,723321.5506385323,7465113.030641973
38506,641151.6537003815,7465113.05486126
38507,641123.7261436014,7465111.234384246
38508,634962.7549737487,7465113.08318808
38509,677197.7282097386,7465113.096957516
38510,651896.844830838,7465113.398105887
38511,722788.7754384335,7465113.472313574
38512,665233.813095212,7465112.65290917
38513,639373.3752019536,7465113.885765759
38514,723660.7229675874,7465113.945317126
38515,723819.2304283641,7465114.021304297
38516,640613.3138750894,7465114.305948935
38517,678026.2601148766,7465114.773352128
38518,694962.8494164199,7465111.589548667
38519,694962.2873979369,7465115.148865511
38520,723668.1314466642,7465115.253485619
38521,725923.3935283022,7465115.258248869
38522,664693.5880849231,7465115.325759611
38523,664717.4612974077,7465044.024008414
38524,687785.9801767124,7465111.603952279
38525,687794.2519496968,7465115.897991133
38526,642676.7967543909,7465116.082562896
38527,634994.6427666284,7465116.330115638
38528,641123.6935965689,7465116.527612879
38529,707811.0395074356,7465117.039968966
38530,707841.6256870609,7465015.487483739
38531,640519.9072082825,7465117.086066
38532,712992.5848367438,7465117.236877519
38533,666683.3683056375,7465117.517315236
38534,641986.9324623635,7465117.674269928
38535,645589.8173840381,7465117.708172367
38536,634811.9362351447,7465117.952760613
38537,642590.241422019,7465118.008168033
38538,649328.563131948,7465118.140686797
38539,640996.0446539475,7465118.164015072
38540,665448.9690290382,7465118.235370401
38541,682740.005572197,7465118.43695337
38542,645803.3601572998,7465118.602569768
38543,676135.5982171716,7465118.74423453
38544,641151.1942203576,7465118.761788215
38545,668129.1147719733,7465119.162160231
38546,651904.5469073728,7465119.344583848
38547,667032.0874774754,7465115.798204663
38548,666928.1156598395,7465119.628854219
38549,650061.6171811959,7465119.692983569
38550,685056.5936136888,7465119.895897808
38551,682048.712190059,7465119.9932003645
38552,687147.6330575226,7465120.155072641
38553,712757.7537391968,7465120.1729754945
38554,684185.3071849803,7465120.22330265
38555,640535.556783732,7465120.290146818
38556,687844.8786982754,7465120.296108251
38557,684337.4418948106,7465120.336876196
38558,685813.272455587,7465120.5534692705
38559,680040.1023202706,7465120.581360533
38560,685649.4237436093,7465120.787163784
38561,693880.0422347011,7465120.867185296
38562,683936.5752130495,7465120.876265288
38563,643103.7113206331,7465121.041729539
38564,682136.4259324279,7465121.11647437
38565,679903.8871988552,7465121.574806188
38566,633905.3820410455,7465121.663554758
38567,634822.3398240367,7465121.713122347
38568,642676.8240971724,7465122.22789365
38569,682090.7951778276,7465122.342801183
38570,676448.9636953222,7465122.525210454
38571,681971.5900367927,7465122.56262491
38572,643313.0328600556,7465122.731128796
38573,640510.0461651534,7465122.97620034
38574,684777.9423956582,7465123.056091724
38575,640998.9424364436,7465123.108736431
38576,633463.632654855,7465097.729980481
38577,633480.518365901,7465123.523989358
38578,694171.6127461446,7465124.682875863
38579,694603.6139052659,7465124.843903326
38580,680988.6678100927,7465124.926559899
38581,647323.3527171984,7465125.208342426
38582,725937.5415726379,7465125.2493337635
38583,642931.9785739956,7465125.282918755
38584,650233.198406185,7465125.592925263
38585,734341.9308453687,7465125.747380571
38586,685920.9653519401,7465125.894296054
38587,666699.40564493,7465124.272665936
38588,666680.0963051477,7465125.92565334
38589,645483.7420347938,7465126.139424466
38590,666641.4546113536,7465126.219590898
38591,685090.2422876023,7465126.272378854
38592,682103.3804618446,7465126.310888388
38593,684310.799647186,7465126.432578462
38594,707852.8513740683,7465126.466455271
38595,707888.9469884867,7465033.056951812
38596,687487.0650846222,7465126.629166461
38597,645651.0809265235,7465126.695243794
38598,645048.9563780474,7465126.760119984
38599,684847.4389274549,7465126.911904812
38600,667110.0980940135,7465127.138322468
38601,687052.5601328099,7465127.336870054
38602,640485.3303239122,7465127.346375487
38603,643644.8381590787,7465127.415479165
38604,636588.8043851843,7465127.41596898
38605,710354.7769429423,7465100.359420929
38606,635804.8668610323,7465127.616675743
38607,721589.5325376354,7465127.684226381
38608,643515.8536886955,7465127.90107863
38609,665175.4591000788,7465128.363902137
38610,649852.3970706286,7465119.69065102
38611,682338.5315046096,7465129.5181287555
38612,634360.444660075,7465130.307115891
38613,650469.7522338163,7465130.322631895
38614,652619.8984126095,7465130.341371578
38615,650650.3707105545,7465131.022832429
38616,684265.3242347119,7465131.174462946
38617,642960.3665531846,7465131.259207189
38618,649509.038694459,7465131.4575296445
38619,642759.201584748,7465131.901681301
38620,640176.5894128773,7465123.740368762
38621,640242.4431988392,7465132.695459512
38622,652494.4562216131,7465132.706057566
38623,720158.1911306093,7465133.280204616
38624,638294.6158508062,7465133.490481113
38625,720170.244346696,7465133.636082925
38626,676506.8256576154,7465133.842530049
38627,683096.2290928261,7465133.976446463
38628,682259.2497733571,7465134.230481685
38629,696816.3773542885,7465134.245864835
38630,735349.3271962982,7465134.410804949
38631,640958.0369482208,7465135.316992268
38632,682330.2968507111,7465135.786526182
38633,687357.9635497713,7465135.797319748
38634,699832.5827429155,7465135.917671614
38635,699882.3604682144,7465119.031627998
38636,712157.2194456812,7465135.938859381
38637,633879.6532205138,7465136.242166612
38638,650385.2873860355,7465136.391464645
38639,665718.6315135378,7465127.679141802
38640,665667.5631748354,7465136.999709614
38641,642279.8136914866,7465137.116680067
38642,735586.6905099843,7465107.308925177
38643,649512.4517241558,7465137.381226592
38644,665824.475547635,7465137.413335538
38645,665918.2429731842,7465132.019236538
38646,633459.9126253268,7465137.5250441395
38647,686985.7923555216,7465137.645028123
38648,645217.5036009839,7465137.795495158
38649,645449.8643362233,7465122.2360757375
38650,650061.9821935315,7465137.827715421
38651,687504.944309975,7465137.85907966
38652,637598.626209856,7465137.971756514
38653,733591.7290171804,7465137.976193367
38654,684321.1819460634,7465138.134199394
38655,687794.1187687442,7465138.172539899
38656,687781.6381089836,7465127.927942752
38657,680045.3816538611,7465138.271706301
38658,642215.2664076351,7465138.555735677
38659,635319.7999111116,7465138.596723617
38660,635305.457222335,7465099.36153995
38661,684159.7797428006,7465138.643024126
38662,684131.388555673,7465129.221085606
38663,665246.3270744458,7465138.728610564
38664,637331.853383827,7465138.97403577
38665,682292.8372987835,7465139.085459448
38666,642759.0756455595,7465139.188997437
38667,640960.2279639533,7465139.271748612
38668,684418.4933263557,7465139.514641755
38669,686603.4157628305,7465140.529038518
38670,634879.230906833,7465140.615208638
38671,634853.2281967681,7465134.790839099
38672,687512.7148634689,7465140.631074671
38673,696773.43262274,7465119.011444992
38674,696807.6218092088,7465141.083247989
38675,637948.1623541713,7465141.102478236
38676,681122.3655381389,7465141.496564057
38677,640267.8322343417,7465141.727556136
38678,649721.4896294726,7465141.775184646
38679,687363.4664711412,7465141.8648193935
38680,640670.5306451321,7465141.898100669
38681,648369.3821918797,7465142.021316174
38682,712032.4320656043,7465142.212202526
38683,679629.9967287024,7465142.214699367
38684,686289.2255298207,7465142.384483229
38685,678038.8598361034,7465142.688625468
38686,678167.4742240012,7465142.798514759
38687,694654.2350623449,7465142.798568972
38688,635884.17108534,7465143.05787198
38689,685916.60281137,7465143.214624776
38690,641670.3114424665,7465143.560926788
38691,685966.2773942035,7465143.698955237
38692,637278.7344658319,7465143.875545621
38693,686568.0625457922,7465144.07840587
38694,697571.0521972282,7465144.320616305
38695,643022.8676091991,7465144.430769335
38696,663289.0304580303,7465094.99957915
38697,663358.3615755262,7465144.592167914
38698,663381.4063478708,7465138.318306733
38699,664836.4328923728,7465144.68509999
38700,665108.8537642453,7465144.718668867
38701,640892.0565253478,7465144.725298833
38702,687347.624538186,7465145.140512086
38703,676440.223801502,7465145.430562439
38704,711946.699779816,7465145.476909533
38705,712336.2693710634,7465145.583167256
38706,735770.1676006261,7465145.767521792
38707,735827.0064559849,7464907.294537487
38708,637433.9252854344,7465145.906328567
38709,636209.303715622,7465146.34894935
38710,634604.0624327548,7465146.427775294
38711,634792.553838945,7465140.171852847
38712,712807.6279680142,7465146.497937543
38713,677415.5598451095,7465146.541757757
38714,696983.5883469451,7465147.01669616
38715,637442.7072561989,7465147.221513281
38716,694735.2792281881,7465147.257631879
38717,694766.6166811734,7465089.3578753695
38718,687088.9328616895,7465147.264824982
38719,675725.9772087773,7465147.286966335
38720,675738.3149562953,7465124.01903688
38721,642862.160187617,7465147.448238927
38722,634884.6054667123,7465147.476577192
38723,634863.9982155841,7465142.821993131
38724,681069.0995699577,7465112.620634841
38725,681085.298474567,7465147.578703813
38726,680048.232235752,7465147.596127598
38727,680118.974388781,7465134.015489963
38728,684343.636141019,7465147.827681785
38729,698303.894099107,7465147.943624472
38730,725328.7540414538,7465147.988676055
38731,683053.9365177313,7465147.370099856
38732,683076.968774532,7465148.131736557
38733,666785.9158759527,7465148.189570171
38734,647806.4361679265,7465148.609818317
38735,641667.9604381435,7465148.678006886
38736,684157.1961488063,7465148.885994677
38737,712621.9124143347,7465148.894245553
38738,663590.42110385,7465149.209644453
38739,685518.3573167529,7465149.522835316
38740,694323.3026801748,7465150.054467797
38741,650333.8687603166,7465150.214232462
38742,640600.9193103779,7465150.242744723
38743,648406.6905238442,7465150.424517149
38744,641727.9928422105,7465150.482448435
38745,687235.8990574647,7465150.64737221
38746,635108.6324990131,7465150.897691719
38747,687353.1522375438,7465151.551048318
38748,640865.3176242588,7465151.563440957
38749,662188.9983766982,7465151.714738701
38750,683121.2329938086,7465151.792126841
38751,686635.3736764845,7465151.973455016
38752,640319.7993617998,7465151.97408437
38753,684152.1085977312,7465152.359282053
38754,676998.6195698055,7465152.977858253
38755,635272.9209543206,7465153.068507758
38756,687529.2463963637,7465153.21784669
38757,646771.7138298918,7465138.125766623
38758,646914.0436985884,7465153.239762205
38759,634893.3143008007,7465153.267290935
38760,684174.61572784,7465153.790178528
38761,683647.6211610027,7465119.522794296
38762,683653.7678388003,7465154.168992962
38763,722422.7056192001,7465154.221569164
38764,694686.5806535454,7465154.265774358
38765,633556.9410368996,7465154.471362921
38766,684048.3783009602,7465154.643814869
38767,650680.2318786308,7465154.676640591
38768,713286.9533038894,7465154.806821667
38769,686003.3922611102,7465154.881753825
38770,683780.7870630492,7465155.19193166
38771,723858.1430331599,7465155.307566503
38772,679928.512709857,7465155.336998495
38773,677667.1661646403,7465155.520010392
38774,681950.9465899421,7465155.671639772
38775,683679.0162661755,7465155.766613585
38776,633894.3205960318,7465155.854704432
38777,722856.7884482937,7465147.728842849
38778,722967.4383938229,7465155.975849557
38779,636210.4087638343,7465156.271313505
38780,729886.7572655249,7465156.71417483
38781,682121.9401603388,7465156.898070126
38782,634883.490699756,7465157.020212226
38783,636168.9661066812,7465157.032959345
38784,665216.2027888121,7465157.043083774
38785,696938.2340512769,7465157.08983183
38786,685013.3843538556,7465157.162753737
38787,693854.9497994287,7465157.17517833
38788,646982.2670990676,7465157.3478934355
38789,682073.9080645368,7465158.086869664
38790,701589.2390346536,7465158.142409869
38791,721633.7823717771,7465158.295835695
38792,694144.3943919567,7465158.39377139
38793,698357.1058273632,7465158.807776371
38794,647003.569698655,7465159.166769927
38795,674910.16011866,7465159.235781278
38796,674823.8281566696,7465140.65610599
38797,674939.5893756235,7465063.263870699
38798,707163.6342220046,7465159.537615908
38799,687550.1250553429,7465159.769793266
38800,687745.1933169458,7465160.013155388
38801,640867.0078167301,7465160.107128495
38802,699517.8222584212,7465152.421712656
38803,633427.0995868556,7465160.658301505
38804,687040.8910219809,7465160.995939261
38805,641124.0549202356,7465161.735548672
38806,685280.415225015,7465161.782968988
38807,682225.5110946894,7465161.882964837
38808,682288.8559740586,7465161.970625788
38809,707768.2112993672,7465161.981222978
38810,699807.9326406354,7465162.007516105
38811,641063.7950930512,7465162.044404748
38812,641049.0551378317,7465162.049336181
38813,634913.3662121631,7465162.344844337
38814,684426.9612925239,7465162.469977125
38815,677918.3188986909,7465162.517029164
38816,680534.5654335488,7465162.661656184
38817,707891.0928689567,7465162.747894224
38818,707937.7048894791,7465050.617561578
38819,643500.3685033731,7465162.80705708
38820,687720.5747221643,7465162.944346813
38821,696730.9538328731,7465132.424661289
38822,675659.5182021866,7465163.244397103
38823,647910.7286071777,7465163.389457915
38824,726051.5009292196,7465163.689680652
38825,636191.46372604,7465160.82718725
38826,651019.5063182227,7465164.140867427
38827,687497.8451984981,7465164.351315801
38828,643117.6625258038,7465164.393669593
38829,667105.2110267254,7465164.76771781
38830,634894.7413155725,7465164.880957547
38831,678048.5020090919,7465165.14561178
38832,668043.571389067,7465127.944740298
38833,668089.6095254524,7465165.361753588
38834,699805.2899140865,7465165.454002392
38835,684170.6159728654,7465165.68958341
38836,636106.2604393512,7465165.781605008
38837,636103.4590225555,7465136.08737725
38838,723110.1313585136,7465165.80884304
38839,666794.3952239538,7465166.324189117
38840,643649.2298452714,7465166.351253219
38841,713049.6882028021,7465166.39983358
38842,668580.2099037999,7465166.987052932
38843,681903.4996331772,7465167.097382217
38844,680788.5479494855,7465167.306827002
38845,633629.6860719938,7465167.380242855
38846,665154.5689579882,7465167.41888599
38847,640395.8894111468,7465167.443911352
38848,668377.7076530764,7465167.819607287
38849,635170.533273601,7465167.915759619
38850,641166.0580279864,7465168.174683345
38851,640868.6015664097,7465168.208794311
38852,665590.9451292651,7465169.203108506
38853,642863.679997066,7465169.29223008
38854,642924.1904096119,7465169.394596944
38855,634428.490309773,7465169.418978066
38856,735769.7524636667,7465169.781757994
38857,713641.0480332142,7465169.891972958
38858,713675.9754465148,7465114.521008229
38859,684169.3882813556,7465170.178994394
38860,668090.331536483,7465170.31504253
38861,683360.2351865433,7465170.331397963
38862,645221.5514384126,7465170.422624888
38863,668085.1795864357,7465171.059048937
38864,649745.2411042731,7465171.160988756
38865,649765.5331444517,7465157.91503412
38866,637538.595350245,7465171.162050292
38867,643324.1224823948,7465171.447361752
38868,634908.9247322213,7465171.508536791
38869,664974.4911335753,7465171.559465307
38870,666589.327867005,7465171.590850068
38871,665950.934014231,7465171.792930165
38872,725340.5338316876,7465171.918562401
38873,723891.9717595922,7465172.109427445
38874,648923.6543341158,7465172.128311785
38875,635847.4351891465,7465172.144828274
38876,641869.4073194601,7465172.772275728
38877,639196.4379337411,7465173.05445198
38878,636056.4938755566,7465155.722358811
38879,687602.7002952769,7465173.171056271
38880,700108.6171554681,7465173.474526049
38881,674449.8177504474,7465173.679630627
38882,674383.644667834,7464973.016992476
38883,649953.7791933296,7465173.696383458
38884,649977.0529885767,7465153.942513549
38885,650513.048766356,7465174.3176609455
38886,637478.2702128487,7465174.336140648
38887,682066.1798813501,7465174.402846452
38888,682034.5001752684,7465157.222242516
38889,687227.083965594,7465174.491539727
38890,639259.0629911302,7465174.5582627775
38891,687507.0021862471,7465174.659586325
38892,694553.2716932995,7465174.670267194
38893,686348.8337616567,7465175.417469701
38894,685808.9945492204,7465175.584487971
38895,667011.2842899598,7465176.195406735
38896,642864.2071779389,7465176.219024975
38897,687081.1595174232,7465176.534036103
38898,686962.5058902139,7465176.874965598
38899,663503.9949215436,7465176.934845255
38900,645159.8227805821,7465177.040498047
38901,638236.7943657627,7465177.049803374
38902,633909.4543233281,7465177.157220365
38903,682971.0198378209,7465177.23786887
38904,699893.0038602194,7465177.3401873745
38905,699895.1664322391,7465161.660751334
38906,726049.0072919102,7465177.408454219
38907,635607.4985018838,7465177.913072986
38908,634946.9240751565,7465177.989539485
38909,680853.203097187,7465132.952264208
38910,680879.6283641607,7465178.010276314
38911,682156.5576378237,7465178.231884254
38912,641870.1074170368,7465178.501556499
38913,637367.5907529658,7465178.511110695
38914,706724.3702593902,7465178.765052117
38915,723323.5344697023,7465179.125135659
38916,681015.1639107317,7465179.275548894
38917,699884.3823983967,7465179.49242737
38918,667153.5909326738,7465179.503360343
38919,674608.9930868633,7465180.07809617
38920,686071.5320165101,7465180.091045964
38921,721595.9639694206,7465180.585762296
38922,721614.7011652319,7465167.161320622
38923,696993.0373888407,7465180.730824309
38924,711752.519583405,7465180.802766345
38925,679624.0446618181,7465180.871021479
38926,674377.748356062,7465180.969272358
38927,674173.3727190457,7464969.432309654
38928,677639.8575278642,7465180.970562543
38929,698717.1875212248,7465181.273318405
38930,682062.8126384169,7465181.5118727535
38931,687239.2691713395,7465181.62801831
38932,683556.7260868456,7465181.664666152
38933,683590.6762373988,7465162.290755308
38934,694401.0960306386,7465181.748602823
38935,653918.7591393776,7465181.960896379
38936,722343.0680261413,7465182.768382166
38937,650202.7894804198,7465182.846638155
38938,723958.8756119609,7465183.269177801
38939,682082.6255778205,7465183.321710683
38940,648765.999501829,7465183.417156038
38941,683189.1493976517,7465180.22855928
38942,683191.3850120753,7465183.523994316
38943,645595.4589421665,7465183.595046476
38944,674744.652842924,7465183.690611981
38945,642591.7760510296,7465183.790200207
38946,694122.0970470859,7465183.822969755
38947,687503.9972558497,7465183.845299542
38948,687546.0953198904,7465183.909124193
38949,649908.6045967313,7465184.155714745
38950,698195.4104144769,7465184.170234504
38951,665202.213156295,7465184.516432956
38952,685067.6783898128,7465184.639441955
38953,667088.8232130418,7465184.750140529
38954,700805.5138196694,7465185.195429491
38955,636199.5728995353,7465185.34676813
38956,636194.6126036104,7465174.451577314
38957,674271.7923181867,7465185.5822800305
38958,674205.3447790239,7465164.421600984
38959,635830.0476128738,7465185.644133933
38960,637372.9704408636,7465185.80345771
38961,687246.4728148934,7465185.846997024
38962,684540.695728302,7465186.231513983
38963,664676.8210264277,7465186.361633395
38964,666655.8420101274,7465187.002695463
38965,675590.4519448951,7465187.028536459
38966,683635.8338951264,7465187.070417704
38967,640484.4839605987,7465187.370098894
38968,640545.0102109304,7465184.835399454
38969,642448.4228633121,7465187.746524043
38970,706719.8775869086,7465187.887361963
38971,645055.794049886,7465188.206248545
38972,694707.5706951115,7465188.219644397
38973,681104.6064533172,7465188.546466576
38974,646711.2843008852,7465188.643112995
38975,666944.3607911095,7465188.730194204
38976,675703.9820662141,7465188.774678222
38977,734134.9310031617,7465188.851581953
38978,686385.4639074747,7465188.853660444
38979,687523.9762299806,7465189.001874028
38980,651085.786915034,7465189.101441441
38981,683187.8310396736,7465189.104768467
38982,684162.7152411751,7465189.177073653
38983,645655.9729264574,7465189.289513017
38984,645773.6723650713,7465177.843570717
38985,682094.2128761038,7465189.6054915
38986,697133.5867007496,7465189.971450099
38987,676865.6808505682,7465189.998506716
38988,648803.6916393172,7465190.132452769
38989,645479.6112205619,7465190.282377286
38990,678059.3260448817,7465190.37953609
38991,684178.6573337354,7465190.710243073
38992,684196.6006263951,7465132.611623869
38993,723929.440014163,7465190.729384275
38994,635987.7788379984,7465190.80053422
38995,663566.0008939011,7465191.367948855
38996,682933.291551331,7465191.384310929
38997,633594.6358880065,7465191.530235
38998,637365.4558019424,7465191.873386148
38999,684161.8086369019,7465192.233849458
39000,725967.4251049934,7465192.300567662
39001,685331.1369542927,7465192.4037217405
39002,683769.4432527339,7465192.55413918
39003,726122.8814602457,7465192.619742406
39004,694383.3267044052,7465193.053448993
39005,639200.7690218389,7465193.33340298
39006,645224.4866477372,7465194.024690155
39007,645446.3506810702,7465178.05704176
39008,713346.5762847774,7465194.107690052
39009,682865.5790580865,7465194.121081467
39010,683324.4523883946,7465194.267888981
39011,687691.672162869,7465194.3042757185
39012,649730.9896461004,7465194.612070007
39013,712118.725418413,7465194.922748146
39014,711998.9232816249,7465195.243761151
39015,640143.5169946682,7465195.247120703
39016,643234.165403761,7465195.433469924
39017,684133.0796732344,7465195.497259537
39018,707989.0248208707,7465195.980229789
39019,708031.1723786658,7465078.627449434
39020,682075.7609747471,7465196.008110636
39021,684112.8879431365,7465196.319559025
39022,684117.007443157,7465181.61665973
39023,663779.9181023184,7465196.378565979
39024,684119.9395059645,7465196.56577687
39025,683913.0898134522,7465196.585318599
39026,634854.761717407,7465191.602661679
39027,634858.519460653,7465196.596117591
39028,634864.8227656214,7465189.165299823
39029,723616.7628083099,7465196.69509405
39030,723543.6225063652,7465187.808575093
39031,697144.3765481059,7465196.69767519
39032,666813.0442494545,7465196.805000888
39033,643485.2450065631,7465196.923378955
39034,666077.8286537249,7465197.274047703
39035,707931.229281202,7465197.2751593795
39036,707983.5458413158,7465064.994875989
39037,698297.5035624821,7465197.283384099
39038,682652.36806555,7465197.3790494
39039,687529.0502225691,7465197.699547209
39040,694443.886947304,7465198.010539805
39041,712862.3239204455,7465198.176782547
39042,684599.6630491754,7465198.257947776
39043,665681.9863620745,7465198.602559356
39044,637321.8937662905,7465198.725434581
39045,697133.9193248758,7465198.938751488
39046,643173.91565172,7465199.039372074
39047,646794.4027670128,7465199.151589613
39048,687757.132096949,7465199.271330749
39049,694957.0285194693,7465199.497202889
39050,687121.6566292485,7465199.744510835
39051,665736.8222680483,7465199.7722107535
39052,665813.1720885523,7465198.246765718
39053,643008.7447093697,7465199.808580765
39054,708033.9243345838,7465200.091123137
39055,724018.3829156524,7465200.143870309
39056,650112.8562579118,7465200.196869823
39057,713355.8263324937,7465200.202287674
39058,665860.436088263,7465200.263302803
39059,694178.9059175253,7465200.2707975535
39060,694320.3278348185,7465194.728777199
39061,725354.7620712854,7465200.364948536
39062,725367.5545201842,7465193.826210347
39063,723949.5285691554,7465200.711602152
39064,630451.0541715585,7465200.713160902
39065,628472.18075715,7463120.790155444
39066,694400.0898350114,7465200.812174049
39067,687978.6174915498,7465200.877551374
39068,633503.6563830487,7465200.96121511
39069,683211.0707207024,7465201.027546255
39070,663285.27545249,7465154.685574809
39071,665921.2812980516,7465201.211187959
39072,680505.9302863972,7465202.077185335
39073,683584.2151530767,7465202.140690602
39074,683603.8106164336,7465159.063089642
39075,694446.825202913,7465202.281217726
39076,684158.5068092924,7465202.474509462
39077,634887.4375695372,7465202.67123917
39078,683911.3333302336,7465203.152227701
39079,636083.4076337637,7465203.347503555
39080,650860.3987002252,7465203.515447985
39081,683177.4505083682,7465203.672918764
39082,676417.9955915734,7465203.67845903
39083,643482.2021943806,7465203.784461862
39084,684192.2268425077,7465203.801759551
39085,670278.4596922053,7465203.876827384
39086,686131.9081513183,7465203.878482687
39087,694461.6236826284,7465204.084187311
